Vg,gate_length,tox,sides,trap,work_function,Id
0,7,4,8,0,4.5,2.09E-10
0.02,7,4,8,0,4.5,3.56E-10
0.047333333,7,4,8,0,4.5,7.41E-10
0.087422222,7,4,8,0,4.5,2.17E-09
0.14621926,7,4,8,0,4.5,1.04E-08
0.23049501,7,4,8,0,4.5,9.18E-08
0.33049501,7,4,8,0,4.5,7.11E-07
0.43049501,7,4,8,0,4.5,1.95E-06
0.53049501,7,4,8,0,4.5,3.30E-06
0.63049501,7,4,8,0,4.5,4.79E-06
0.73049501,7,4,8,0,4.5,6.32E-06
0.83049501,7,4,8,0,4.5,7.85E-06
0.93049501,7,4,8,0,4.5,9.31E-06
1.030495,7,4,8,0,4.5,1.07E-05
1.130495,7,4,8,0,4.5,1.19E-05
1.230495,7,4,8,0,4.5,1.29E-05
1.330495,7,4,8,0,4.5,1.38E-05
1.430495,7,4,8,0,4.5,1.45E-05
1.530495,7,4,8,0,4.5,1.50E-05
1.630495,7,4,8,0,4.5,1.55E-05
1.730495,7,4,8,0,4.5,1.58E-05
1.830495,7,4,8,0,4.5,1.61E-05
1.930495,7,4,8,0,4.5,1.64E-05
2,7,4,8,0,4.5,1.65E-05
0,7,4,8,0,4.7,9.15E-13
0.02,7,4,8,0,4.7,1.60E-12
0.048,7,4,8,0,4.7,3.45E-12
0.09,7,4,8,0,4.7,1.08E-11
0.1516,7,4,8,0,4.7,5.69E-11
0.24194667,7,4,8,0,4.7,6.42E-10
0.34194667,7,4,8,0,4.7,9.28E-09
0.44194667,7,4,8,0,4.7,1.21E-07
0.54194667,7,4,8,0,4.7,8.45E-07
0.64194667,7,4,8,0,4.7,2.09E-06
0.74194667,7,4,8,0,4.7,3.46E-06
0.84194667,7,4,8,0,4.7,4.96E-06
0.94194667,7,4,8,0,4.7,6.50E-06
1.0419467,7,4,8,0,4.7,8.02E-06
1.1419467,7,4,8,0,4.7,9.47E-06
1.2419467,7,4,8,0,4.7,1.08E-05
1.3419467,7,4,8,0,4.7,1.20E-05
1.4419467,7,4,8,0,4.7,1.30E-05
1.5419467,7,4,8,0,4.7,1.38E-05
1.6419467,7,4,8,0,4.7,1.45E-05
1.7419467,7,4,8,0,4.7,1.51E-05
1.8419467,7,4,8,0,4.7,1.55E-05
1.9419467,7,4,8,0,4.7,1.59E-05
2,7,4,8,0,4.7,1.61E-05
0,7,4,8,0,4.9,2.54E-15
0.02,7,4,8,0,4.9,4.72E-15
0.023583333,7,4,8,0,4.9,5.24E-15
0.027166667,7,4,8,0,4.9,5.85E-15
0.032541667,7,4,8,0,4.9,6.90E-15
0.040604167,7,4,8,0,4.9,8.82E-15
0.052697917,7,4,8,0,4.9,1.27E-14
0.070838542,7,4,8,0,4.9,2.20E-14
0.098049479,7,4,8,0,4.9,4.93E-14
0.13886589,7,4,8,0,4.9,1.62E-13
0.20009049,7,4,8,0,4.9,9.17E-13
0.22202931,7,4,8,0,4.9,1.69E-12
0.24396813,7,4,8,0,4.9,3.09E-12
0.27687636,7,4,8,0,4.9,7.56E-12
0.32514176,7,4,8,0,4.9,2.79E-11
0.39593101,7,4,8,0,4.9,1.87E-10
0.49593101,7,4,8,0,4.9,2.72E-09
0.59593101,7,4,8,0,4.9,3.83E-08
0.69593101,7,4,8,0,4.9,3.90E-07
0.79593101,7,4,8,0,4.9,1.55E-06
0.89593101,7,4,8,0,4.9,2.81E-06
0.99593101,7,4,8,0,4.9,4.26E-06
1.095931,7,4,8,0,4.9,5.79E-06
1.195931,7,4,8,0,4.9,7.33E-06
1.295931,7,4,8,0,4.9,8.81E-06
1.395931,7,4,8,0,4.9,1.02E-05
1.495931,7,4,8,0,4.9,1.15E-05
1.595931,7,4,8,0,4.9,1.26E-05
1.695931,7,4,8,0,4.9,1.35E-05
1.795931,7,4,8,0,4.9,1.42E-05
1.895931,7,4,8,0,4.9,1.48E-05
1.995931,7,4,8,0,4.9,1.53E-05
2,7,4,8,0,4.9,1.54E-05
0,9,5,8,0,4.3,3.00E-08
0.02,9,5,8,0,4.3,5.02E-08
0.048,9,5,8,0,4.3,1.00E-07
0.088133333,9,5,8,0,4.3,2.46E-07
0.14565778,9,5,8,0,4.3,6.76E-07
0.22427452,9,5,8,0,4.3,1.56E-06
0.32427452,9,5,8,0,4.3,2.61E-06
0.42427452,9,5,8,0,4.3,3.80E-06
0.52427452,9,5,8,0,4.3,5.05E-06
0.62427452,9,5,8,0,4.3,6.31E-06
0.72427452,9,5,8,0,4.3,7.55E-06
0.82427452,9,5,8,0,4.3,8.76E-06
0.92427452,9,5,8,0,4.3,9.91E-06
1.0242745,9,5,8,0,4.3,1.10E-05
1.1242745,9,5,8,0,4.3,1.19E-05
1.2242745,9,5,8,0,4.3,1.28E-05
1.3242745,9,5,8,0,4.3,1.35E-05
1.4242745,9,5,8,0,4.3,1.42E-05
1.5242745,9,5,8,0,4.3,1.47E-05
1.6242745,9,5,8,0,4.3,1.52E-05
1.7242745,9,5,8,0,4.3,1.55E-05
1.8242745,9,5,8,0,4.3,1.58E-05
1.9242745,9,5,8,0,4.3,1.61E-05
2,9,5,8,0,4.3,1.63E-05
0,9,5,8,0,4.5,1.30E-10
0.02,9,5,8,0,4.5,2.26E-10
0.047333333,9,5,8,0,4.5,4.79E-10
0.087422222,9,5,8,0,4.5,1.44E-09
0.14621926,9,5,8,0,4.5,7.13E-09
0.23049501,9,5,8,0,4.5,6.54E-08
0.33049501,9,5,8,0,4.5,5.35E-07
0.43049501,9,5,8,0,4.5,1.61E-06
0.53049501,9,5,8,0,4.5,2.68E-06
0.63049501,9,5,8,0,4.5,3.88E-06
0.73049501,9,5,8,0,4.5,5.13E-06
0.83049501,9,5,8,0,4.5,6.39E-06
0.93049501,9,5,8,0,4.5,7.63E-06
1.030495,9,5,8,0,4.5,8.83E-06
1.130495,9,5,8,0,4.5,9.98E-06
1.230495,9,5,8,0,4.5,1.10E-05
1.330495,9,5,8,0,4.5,1.20E-05
1.430495,9,5,8,0,4.5,1.28E-05
1.530495,9,5,8,0,4.5,1.36E-05
1.630495,9,5,8,0,4.5,1.42E-05
1.730495,9,5,8,0,4.5,1.47E-05
1.830495,9,5,8,0,4.5,1.52E-05
1.930495,9,5,8,0,4.5,1.56E-05
2,9,5,8,0,4.5,1.58E-05
0,9,5,8,0,4.7,4.93E-13
0.02,9,5,8,0,4.7,8.67E-13
0.047333333,9,5,8,0,4.7,1.87E-12
0.088333333,9,5,8,0,4.7,5.89E-12
0.14983333,9,5,8,0,4.7,3.26E-11
0.24003333,9,5,8,0,4.7,3.92E-10
0.34003333,9,5,8,0,4.7,6.03E-09
0.44003333,9,5,8,0,4.7,8.28E-08
0.54003333,9,5,8,0,4.7,6.21E-07
0.64003333,9,5,8,0,4.7,1.71E-06
0.74003333,9,5,8,0,4.7,2.79E-06
0.84003333,9,5,8,0,4.7,4.00E-06
0.94003333,9,5,8,0,4.7,5.25E-06
1.0400333,9,5,8,0,4.7,6.51E-06
1.1400333,9,5,8,0,4.7,7.75E-06
1.2400333,9,5,8,0,4.7,8.95E-06
1.3400333,9,5,8,0,4.7,1.01E-05
1.4400333,9,5,8,0,4.7,1.11E-05
1.5400333,9,5,8,0,4.7,1.21E-05
1.6400333,9,5,8,0,4.7,1.29E-05
1.7400333,9,5,8,0,4.7,1.37E-05
1.8400333,9,5,8,0,4.7,1.43E-05
1.9400333,9,5,8,0,4.7,1.48E-05
2,9,5,8,0,4.7,1.51E-05
0,9,5,8,0,4.9,1.47E-15
0.02,9,5,8,0,4.9,2.67E-15
0.047333333,9,5,8,0,4.9,6.01E-15
0.088333333,9,5,8,0,4.9,2.00E-14
0.14983333,9,5,8,0,4.9,1.18E-13
0.24208333,9,5,8,0,4.9,1.61E-12
0.34208333,9,5,8,0,4.9,2.63E-11
0.44208333,9,5,8,0,4.9,4.15E-10
0.54208333,9,5,8,0,4.9,6.37E-09
0.64208333,9,5,8,0,4.9,8.71E-08
0.74208333,9,5,8,0,4.9,6.41E-07
0.84208333,9,5,8,0,4.9,1.73E-06
0.94208333,9,5,8,0,4.9,2.82E-06
1.0420833,9,5,8,0,4.9,4.02E-06
1.1420833,9,5,8,0,4.9,5.27E-06
1.2420833,9,5,8,0,4.9,6.53E-06
1.3420833,9,5,8,0,4.9,7.77E-06
1.4420833,9,5,8,0,4.9,8.97E-06
1.5420833,9,5,8,0,4.9,1.01E-05
1.6420833,9,5,8,0,4.9,1.12E-05
1.7420833,9,5,8,0,4.9,1.21E-05
1.8420833,9,5,8,0,4.9,1.29E-05
1.9420833,9,5,8,0,4.9,1.37E-05
2,9,5,8,0,4.9,1.40E-05
0,8,5,8,0,4.3,6.44E-08
0.02,8,5,8,0,4.3,1.03E-07
0.048,8,5,8,0,4.3,1.92E-07
0.088133333,8,5,8,0,4.3,4.13E-07
0.14432,8,5,8,0,4.3,9.41E-07
0.22110844,8,5,8,0,4.3,1.78E-06
0.32110844,8,5,8,0,4.3,2.86E-06
0.42110844,8,5,8,0,4.3,4.05E-06
0.52110844,8,5,8,0,4.3,5.29E-06
0.62110844,8,5,8,0,4.3,6.54E-06
0.72110844,8,5,8,0,4.3,7.77E-06
0.82110844,8,5,8,0,4.3,8.95E-06
0.92110844,8,5,8,0,4.3,1.01E-05
1.0211084,8,5,8,0,4.3,1.11E-05
1.1211084,8,5,8,0,4.3,1.21E-05
1.2211084,8,5,8,0,4.3,1.29E-05
1.3211084,8,5,8,0,4.3,1.36E-05
1.4211084,8,5,8,0,4.3,1.42E-05
1.5211084,8,5,8,0,4.3,1.48E-05
1.6211084,8,5,8,0,4.3,1.52E-05
1.7211084,8,5,8,0,4.3,1.55E-05
1.8211084,8,5,8,0,4.3,1.58E-05
1.9211084,8,5,8,0,4.3,1.61E-05
2,8,5,8,0,4.3,1.63E-05
0,8,5,8,0,4.5,3.68E-10
0.02,8,5,8,0,4.5,6.22E-10
0.047333333,8,5,8,0,4.5,1.27E-09
0.087422222,8,5,8,0,4.5,3.63E-09
0.14621926,8,5,8,0,4.5,1.67E-08
0.23049501,8,5,8,0,4.5,1.31E-07
0.33049501,8,5,8,0,4.5,7.88E-07
0.43049501,8,5,8,0,4.5,1.87E-06
0.53049501,8,5,8,0,4.5,2.97E-06
0.63049501,8,5,8,0,4.5,4.17E-06
0.73049501,8,5,8,0,4.5,5.41E-06
0.83049501,8,5,8,0,4.5,6.66E-06
0.93049501,8,5,8,0,4.5,7.88E-06
1.030495,8,5,8,0,4.5,9.06E-06
1.130495,8,5,8,0,4.5,1.02E-05
1.230495,8,5,8,0,4.5,1.12E-05
1.330495,8,5,8,0,4.5,1.21E-05
1.430495,8,5,8,0,4.5,1.30E-05
1.530495,8,5,8,0,4.5,1.37E-05
1.630495,8,5,8,0,4.5,1.43E-05
1.730495,8,5,8,0,4.5,1.48E-05
1.830495,8,5,8,0,4.5,1.52E-05
1.930495,8,5,8,0,4.5,1.56E-05
2,8,5,8,0,4.5,1.58E-05
0,8,5,8,0,4.7,1.88E-12
0.02,8,5,8,0,4.7,3.20E-12
0.047333333,8,5,8,0,4.7,6.60E-12
0.088333333,8,5,8,0,4.7,1.95E-11
0.14846667,8,5,8,0,4.7,9.50E-11
0.23666222,8,5,8,0,4.7,9.63E-10
0.33666222,8,5,8,0,4.7,1.31E-08
0.43666222,8,5,8,0,4.7,1.50E-07
0.53666222,8,5,8,0,4.7,8.55E-07
0.63666222,8,5,8,0,4.7,1.94E-06
0.73666222,8,5,8,0,4.7,3.04E-06
0.83666222,8,5,8,0,4.7,4.25E-06
0.93666222,8,5,8,0,4.7,5.49E-06
1.0366622,8,5,8,0,4.7,6.73E-06
1.1366622,8,5,8,0,4.7,7.96E-06
1.2366622,8,5,8,0,4.7,9.13E-06
1.3366622,8,5,8,0,4.7,1.02E-05
1.4366622,8,5,8,0,4.7,1.13E-05
1.5366622,8,5,8,0,4.7,1.22E-05
1.6366622,8,5,8,0,4.7,1.30E-05
1.7366622,8,5,8,0,4.7,1.37E-05
1.8366622,8,5,8,0,4.7,1.43E-05
1.9366622,8,5,8,0,4.7,1.48E-05
2,8,5,8,0,4.7,1.51E-05
0,7,5,8,0,4.3,1.59E-07
0.02,7,5,8,0,4.3,2.39E-07
0.048,7,5,8,0,4.3,3.96E-07
0.088133333,7,5,8,0,4.3,7.26E-07
0.14432,7,5,8,0,4.3,1.38E-06
0.21923556,7,5,8,0,4.3,2.13E-06
0.31923556,7,5,8,0,4.3,3.24E-06
0.41923556,7,5,8,0,4.3,4.44E-06
0.51923556,7,5,8,0,4.3,5.67E-06
0.61923556,7,5,8,0,4.3,6.90E-06
0.71923556,7,5,8,0,4.3,8.10E-06
0.81923556,7,5,8,0,4.3,9.26E-06
0.91923556,7,5,8,0,4.3,1.03E-05
1.0192356,7,5,8,0,4.3,1.14E-05
1.1192356,7,5,8,0,4.3,1.23E-05
1.2192356,7,5,8,0,4.3,1.31E-05
1.3192356,7,5,8,0,4.3,1.37E-05
1.4192356,7,5,8,0,4.3,1.43E-05
1.5192356,7,5,8,0,4.3,1.48E-05
1.6192356,7,5,8,0,4.3,1.52E-05
1.7192356,7,5,8,0,4.3,1.56E-05
1.8192356,7,5,8,0,4.3,1.59E-05
1.9192356,7,5,8,0,4.3,1.61E-05
2,7,5,8,0,4.3,1.63E-05
0,7,5,8,0,4.5,1.28E-09
0.02,7,5,8,0,4.5,2.11E-09
0.048,7,5,8,0,4.5,4.25E-09
0.089066667,7,5,8,0,4.5,1.18E-08
0.14792889,7,5,8,0,4.5,4.94E-08
0.230336,7,5,8,0,4.5,2.90E-07
0.330336,7,5,8,0,4.5,1.20E-06
0.430336,7,5,8,0,4.5,2.24E-06
0.530336,7,5,8,0,4.5,3.37E-06
0.630336,7,5,8,0,4.5,4.57E-06
0.730336,7,5,8,0,4.5,5.80E-06
0.830336,7,5,8,0,4.5,7.03E-06
0.930336,7,5,8,0,4.5,8.23E-06
1.030336,7,5,8,0,4.5,9.38E-06
1.130336,7,5,8,0,4.5,1.05E-05
1.230336,7,5,8,0,4.5,1.15E-05
1.330336,7,5,8,0,4.5,1.23E-05
1.430336,7,5,8,0,4.5,1.31E-05
1.530336,7,5,8,0,4.5,1.38E-05
1.630336,7,5,8,0,4.5,1.44E-05
1.730336,7,5,8,0,4.5,1.49E-05
1.830336,7,5,8,0,4.5,1.53E-05
1.930336,7,5,8,0,4.5,1.56E-05
2,7,5,8,0,4.5,1.58E-05
0,7,5,8,0,4.7,8.69E-12
0.02,7,5,8,0,4.7,1.43E-11
0.047333333,7,5,8,0,4.7,2.83E-11
0.088333333,7,5,8,0,4.7,7.88E-11
0.14846667,7,5,8,0,4.7,3.54E-10
0.23666222,7,5,8,0,4.7,3.20E-09
0.33666222,7,5,8,0,4.7,3.78E-08
0.43666222,7,5,8,0,4.7,3.25E-07
0.53666222,7,5,8,0,4.7,1.28E-06
0.63666222,7,5,8,0,4.7,2.31E-06
0.73666222,7,5,8,0,4.7,3.44E-06
0.83666222,7,5,8,0,4.7,4.65E-06
0.93666222,7,5,8,0,4.7,5.88E-06
1.0366622,7,5,8,0,4.7,7.11E-06
1.1366622,7,5,8,0,4.7,8.31E-06
1.2366622,7,5,8,0,4.7,9.45E-06
1.3366622,7,5,8,0,4.7,1.05E-05
1.4366622,7,5,8,0,4.7,1.15E-05
1.5366622,7,5,8,0,4.7,1.24E-05
1.6366622,7,5,8,0,4.7,1.32E-05
1.7366622,7,5,8,0,4.7,1.38E-05
1.8366622,7,5,8,0,4.7,1.44E-05
1.9366622,7,5,8,0,4.7,1.49E-05
2,7,5,8,0,4.7,1.52E-05
0,7,5,8,0,4.9,5.67E-14
0.02,7,5,8,0,4.9,9.43E-14
0.047333333,7,5,8,0,4.9,1.89E-13
0.088333333,7,5,8,0,4.9,5.30E-13
0.14983333,7,5,8,0,4.9,2.48E-12
0.24208333,7,5,8,0,4.9,2.49E-11
0.34208333,7,5,8,0,4.9,3.02E-10
0.44208333,7,5,8,0,4.9,3.66E-09
0.54208333,7,5,8,0,4.9,4.30E-08
0.64208333,7,5,8,0,4.9,3.58E-07
0.69208333,7,5,8,0,4.9,7.66E-07
0.75875,7,5,8,0,4.9,1.56E-06
0.84763889,7,5,8,0,4.9,2.43E-06
0.94763889,7,5,8,0,4.9,3.57E-06
1.0476389,7,5,8,0,4.9,4.78E-06
1.1476389,7,5,8,0,4.9,6.02E-06
1.2476389,7,5,8,0,4.9,7.24E-06
1.3476389,7,5,8,0,4.9,8.44E-06
1.4476389,7,5,8,0,4.9,9.58E-06
1.5476389,7,5,8,0,4.9,1.06E-05
1.6476389,7,5,8,0,4.9,1.16E-05
1.7476389,7,5,8,0,4.9,1.25E-05
1.8476389,7,5,8,0,4.9,1.33E-05
1.9476389,7,5,8,0,4.9,1.39E-05
2,7,5,8,0,4.9,1.42E-05
0,9,6,8,0,4.3,8.11E-08
0.02,9,6,8,0,4.3,1.27E-07
0.048,9,6,8,0,4.3,2.27E-07
0.088133333,9,6,8,0,4.3,4.58E-07
0.14432,9,6,8,0,4.3,9.59E-07
0.22110844,9,6,8,0,4.3,1.72E-06
0.32110844,9,6,8,0,4.3,2.69E-06
0.42110844,9,6,8,0,4.3,3.75E-06
0.52110844,9,6,8,0,4.3,4.86E-06
0.62110844,9,6,8,0,4.3,5.99E-06
0.72110844,9,6,8,0,4.3,7.10E-06
0.82110844,9,6,8,0,4.3,8.20E-06
0.92110844,9,6,8,0,4.3,9.25E-06
1.0211084,9,6,8,0,4.3,1.03E-05
1.1211084,9,6,8,0,4.3,1.12E-05
1.2211084,9,6,8,0,4.3,1.21E-05
1.3211084,9,6,8,0,4.3,1.28E-05
1.4211084,9,6,8,0,4.3,1.35E-05
1.5211084,9,6,8,0,4.3,1.41E-05
1.6211084,9,6,8,0,4.3,1.46E-05
1.7211084,9,6,8,0,4.3,1.50E-05
1.8211084,9,6,8,0,4.3,1.54E-05
1.9211084,9,6,8,0,4.3,1.57E-05
2,9,6,8,0,4.3,1.59E-05
0,9,6,8,0,4.5,4.88E-10
0.02,9,6,8,0,4.5,8.25E-10
0.047333333,9,6,8,0,4.5,1.69E-09
0.087422222,9,6,8,0,4.5,4.81E-09
0.14621926,9,6,8,0,4.5,2.18E-08
0.23049501,9,6,8,0,4.5,1.59E-07
0.33049501,9,6,8,0,4.5,8.20E-07
0.43049501,9,6,8,0,4.5,1.80E-06
0.53049501,9,6,8,0,4.5,2.78E-06
0.63049501,9,6,8,0,4.5,3.86E-06
0.73049501,9,6,8,0,4.5,4.97E-06
0.83049501,9,6,8,0,4.5,6.09E-06
0.93049501,9,6,8,0,4.5,7.21E-06
1.030495,9,6,8,0,4.5,8.30E-06
1.130495,9,6,8,0,4.5,9.35E-06
1.230495,9,6,8,0,4.5,1.03E-05
1.330495,9,6,8,0,4.5,1.13E-05
1.430495,9,6,8,0,4.5,1.21E-05
1.530495,9,6,8,0,4.5,1.29E-05
1.630495,9,6,8,0,4.5,1.36E-05
1.730495,9,6,8,0,4.5,1.42E-05
1.830495,9,6,8,0,4.5,1.47E-05
1.930495,9,6,8,0,4.5,1.51E-05
2,9,6,8,0,4.5,1.53E-05
0,9,6,8,0,4.7,2.43E-12
0.02,9,6,8,0,4.7,4.15E-12
0.047333333,9,6,8,0,4.7,8.60E-12
0.088333333,9,6,8,0,4.7,2.55E-11
0.14846667,9,6,8,0,4.7,1.25E-10
0.23666222,9,6,8,0,4.7,1.28E-09
0.33666222,9,6,8,0,4.7,1.71E-08
0.43666222,9,6,8,0,4.7,1.81E-07
0.53666222,9,6,8,0,4.7,8.81E-07
0.63666222,9,6,8,0,4.7,1.86E-06
0.73666222,9,6,8,0,4.7,2.85E-06
0.83666222,9,6,8,0,4.7,3.93E-06
0.93666222,9,6,8,0,4.7,5.04E-06
1.0366622,9,6,8,0,4.7,6.16E-06
1.1366622,9,6,8,0,4.7,7.27E-06
1.2366622,9,6,8,0,4.7,8.36E-06
1.3366622,9,6,8,0,4.7,9.41E-06
1.4366622,9,6,8,0,4.7,1.04E-05
1.5366622,9,6,8,0,4.7,1.13E-05
1.6366622,9,6,8,0,4.7,1.22E-05
1.7366622,9,6,8,0,4.7,1.29E-05
1.8366622,9,6,8,0,4.7,1.36E-05
1.9366622,9,6,8,0,4.7,1.42E-05
2,9,6,8,0,4.7,1.45E-05
0,9,6,8,0,4.9,1.08E-14
0.02,9,6,8,0,4.9,1.88E-14
0.048,9,6,8,0,4.9,4.04E-14
0.09,9,6,8,0,4.9,1.26E-13
0.153,9,6,8,0,4.9,6.91E-13
0.2475,9,6,8,0,4.9,8.64E-12
0.3475,9,6,8,0,4.9,1.22E-10
0.4475,9,6,8,0,4.9,1.70E-09
0.5475,9,6,8,0,4.9,2.26E-08
0.6475,9,6,8,0,4.9,2.25E-07
0.7475,9,6,8,0,4.9,9.92E-07
0.8475,9,6,8,0,4.9,1.96E-06
0.9475,9,6,8,0,4.9,2.96E-06
1.0475,9,6,8,0,4.9,4.04E-06
1.1475,9,6,8,0,4.9,5.16E-06
1.2475,9,6,8,0,4.9,6.28E-06
1.3475,9,6,8,0,4.9,7.39E-06
1.4475,9,6,8,0,4.9,8.48E-06
1.5475,9,6,8,0,4.9,9.52E-06
1.6475,9,6,8,0,4.9,1.05E-05
1.7475,9,6,8,0,4.9,1.14E-05
1.8475,9,6,8,0,4.9,1.23E-05
1.9475,9,6,8,0,4.9,1.30E-05
2,9,6,8,0,4.9,1.34E-05
0,8,6,8,0,4.3,1.77E-07
0.02,8,6,8,0,4.3,2.59E-07
0.048,8,6,8,0,4.3,4.17E-07
0.088133333,8,6,8,0,4.3,7.33E-07
0.14432,8,6,8,0,4.3,1.32E-06
0.21923556,8,6,8,0,4.3,2.01E-06
0.31923556,8,6,8,0,4.3,3.00E-06
0.41923556,8,6,8,0,4.3,4.08E-06
0.51923556,8,6,8,0,4.3,5.19E-06
0.61923556,8,6,8,0,4.3,6.30E-06
0.71923556,8,6,8,0,4.3,7.41E-06
0.81923556,8,6,8,0,4.3,8.48E-06
0.91923556,8,6,8,0,4.3,9.52E-06
1.0192356,8,6,8,0,4.3,1.05E-05
1.1192356,8,6,8,0,4.3,1.14E-05
1.2192356,8,6,8,0,4.3,1.22E-05
1.3192356,8,6,8,0,4.3,1.30E-05
1.4192356,8,6,8,0,4.3,1.36E-05
1.5192356,8,6,8,0,4.3,1.42E-05
1.6192356,8,6,8,0,4.3,1.47E-05
1.7192356,8,6,8,0,4.3,1.51E-05
1.8192356,8,6,8,0,4.3,1.55E-05
1.9192356,8,6,8,0,4.3,1.58E-05
2,8,6,8,0,4.3,1.60E-05
0,8,6,8,0,4.5,1.49E-09
0.02,8,6,8,0,4.5,2.47E-09
0.048,8,6,8,0,4.5,4.97E-09
0.089066667,8,6,8,0,4.5,1.38E-08
0.14792889,8,6,8,0,4.5,5.69E-08
0.230336,8,6,8,0,4.5,3.11E-07
0.330336,8,6,8,0,4.5,1.17E-06
0.430336,8,6,8,0,4.5,2.11E-06
0.530336,8,6,8,0,4.5,3.12E-06
0.630336,8,6,8,0,4.5,4.20E-06
0.730336,8,6,8,0,4.5,5.31E-06
0.830336,8,6,8,0,4.5,6.42E-06
0.930336,8,6,8,0,4.5,7.53E-06
1.030336,8,6,8,0,4.5,8.60E-06
1.130336,8,6,8,0,4.5,9.63E-06
1.230336,8,6,8,0,4.5,1.06E-05
1.330336,8,6,8,0,4.5,1.15E-05
1.430336,8,6,8,0,4.5,1.23E-05
1.530336,8,6,8,0,4.5,1.31E-05
1.630336,8,6,8,0,4.5,1.37E-05
1.730336,8,6,8,0,4.5,1.43E-05
1.830336,8,6,8,0,4.5,1.47E-05
1.930336,8,6,8,0,4.5,1.52E-05
2,8,6,8,0,4.5,1.54E-05
0,8,6,8,0,4.7,9.72E-12
0.02,8,6,8,0,4.7,1.61E-11
0.047333333,8,6,8,0,4.7,3.21E-11
0.087422222,8,6,8,0,4.7,8.81E-11
0.14621926,8,6,8,0,4.7,3.87E-10
0.23245491,8,6,8,0,4.7,3.37E-09
0.33245491,8,6,8,0,4.7,3.95E-08
0.43245491,8,6,8,0,4.7,3.23E-07
0.53245491,8,6,8,0,4.7,1.19E-06
0.63245491,8,6,8,0,4.7,2.13E-06
0.73245491,8,6,8,0,4.7,3.14E-06
0.83245491,8,6,8,0,4.7,4.22E-06
0.93245491,8,6,8,0,4.7,5.33E-06
1.0324549,8,6,8,0,4.7,6.45E-06
1.1324549,8,6,8,0,4.7,7.55E-06
1.2324549,8,6,8,0,4.7,8.62E-06
1.3324549,8,6,8,0,4.7,9.65E-06
1.4324549,8,6,8,0,4.7,1.06E-05
1.5324549,8,6,8,0,4.7,1.15E-05
1.6324549,8,6,8,0,4.7,1.23E-05
1.7324549,8,6,8,0,4.7,1.31E-05
1.8324549,8,6,8,0,4.7,1.37E-05
1.9324549,8,6,8,0,4.7,1.43E-05
2,8,6,8,0,4.7,1.46E-05
0,8,6,8,0,4.9,5.99E-14
0.02,8,6,8,0,4.9,1.00E-13
0.047333333,8,6,8,0,4.9,2.02E-13
0.088333333,8,6,8,0,4.9,5.74E-13
0.14983333,8,6,8,0,4.9,2.73E-12
0.24208333,8,6,8,0,4.9,2.81E-11
0.34208333,8,6,8,0,4.9,3.49E-10
0.44208333,8,6,8,0,4.9,4.29E-09
0.54208333,8,6,8,0,4.9,4.96E-08
0.64208333,8,6,8,0,4.9,3.79E-07
0.74208333,8,6,8,0,4.9,1.30E-06
0.84208333,8,6,8,0,4.9,2.22E-06
0.94208333,8,6,8,0,4.9,3.24E-06
1.0420833,8,6,8,0,4.9,4.33E-06
1.1420833,8,6,8,0,4.9,5.44E-06
1.2420833,8,6,8,0,4.9,6.56E-06
1.3420833,8,6,8,0,4.9,7.65E-06
1.4420833,8,6,8,0,4.9,8.72E-06
1.5420833,8,6,8,0,4.9,9.75E-06
1.6420833,8,6,8,0,4.9,1.07E-05
1.7420833,8,6,8,0,4.9,1.16E-05
1.8420833,8,6,8,0,4.9,1.24E-05
1.9420833,8,6,8,0,4.9,1.31E-05
2,8,6,8,0,4.9,1.35E-05
0,7,6,8,0,4.3,4.10E-07
0.02,7,6,8,0,4.3,5.45E-07
0.048,7,6,8,0,4.3,7.75E-07
0.088133333,7,6,8,0,4.3,1.18E-06
0.14432,7,6,8,0,4.3,1.73E-06
0.22485422,7,6,8,0,4.3,2.45E-06
0.32485422,7,6,8,0,4.3,3.46E-06
0.42485422,7,6,8,0,4.3,4.52E-06
0.52485422,7,6,8,0,4.3,5.60E-06
0.62485422,7,6,8,0,4.3,6.68E-06
0.72485422,7,6,8,0,4.3,7.75E-06
0.82485422,7,6,8,0,4.3,8.78E-06
0.92485422,7,6,8,0,4.3,9.77E-06
1.0248542,7,6,8,0,4.3,1.07E-05
1.1248542,7,6,8,0,4.3,1.16E-05
1.2248542,7,6,8,0,4.3,1.24E-05
1.3248542,7,6,8,0,4.3,1.31E-05
1.4248542,7,6,8,0,4.3,1.37E-05
1.5248542,7,6,8,0,4.3,1.42E-05
1.6248542,7,6,8,0,4.3,1.47E-05
1.7248542,7,6,8,0,4.3,1.51E-05
1.8248542,7,6,8,0,4.3,1.54E-05
1.9248542,7,6,8,0,4.3,1.57E-05
2,7,6,8,0,4.3,1.59E-05
0,7,6,8,0,4.5,6.19E-09
0.02,7,6,8,0,4.5,9.91E-09
0.048,7,6,8,0,4.5,1.91E-08
0.089066667,7,6,8,0,4.5,4.87E-08
0.14792889,7,6,8,0,4.5,1.67E-07
0.23229807,7,6,8,0,4.5,6.40E-07
0.33229807,7,6,8,0,4.5,1.64E-06
0.43229807,7,6,8,0,4.5,2.52E-06
0.53229807,7,6,8,0,4.5,3.54E-06
0.63229807,7,6,8,0,4.5,4.60E-06
0.73229807,7,6,8,0,4.5,5.68E-06
0.83229807,7,6,8,0,4.5,6.76E-06
